CustomerID,Cluster,Recency,Frequency,Monetary,DAYSSINCELASTORDER,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,AVGDAYSBETWEENORDERS,CHURN,CHURN_PROBABILITY,PREDICTED_CHURN
17347,1,2,3,3,188,10,923.34,92.33,263.1,1,0.5515335497574567,1
22638,1,2,2,3,188,3,779.04,259.68,819.0,1,0.5626657880193304,1
40393,1,2,3,2,187,6,521.47,86.91,386.5,1,0.6429377775985157,1
11712,1,2,3,3,186,13,1178.35,90.64,187.62,1,0.5384893328508991,1
13446,1,2,3,3,186,10,1079.39,107.94,229.8,1,0.6185590560686407,1
46458,1,2,3,2,184,6,468.88,78.15,397.67,1,0.5085128542093554,1
67290,1,2,3,2,184,7,344.83,49.26,364.29,1,0.691511550963146,1
5144,1,2,4,4,183,14,2015.25,143.95,179.21,1,0.5093242614421921,1
24468,1,2,3,3,182,12,740.87,61.74,206.42,1,0.5366880641195068,1
3033,1,2,3,5,181,13,3480.3,267.72,26.54,1,0.5712514080183202,1
3134,1,2,3,5,181,12,3295.1,274.59,136.08,1,0.6631446291884828,1
5104,1,2,4,4,181,14,2026.86,144.78,116.86,1,0.5064045862266575,1
10298,1,2,2,3,181,4,1275.99,319.0,593.5,1,0.5256649626956689,1
38081,1,2,3,2,180,7,544.4,77.77,326.71,1,0.5930264448366812,1
4872,1,2,4,4,179,14,2105.9,150.42,177.14,1,0.6270671992705883,1
6586,1,2,4,4,179,20,1688.32,84.42,56.05,1,0.652441666966051,1
12198,1,2,3,3,179,6,1148.49,191.42,411.83,1,0.6607210128718443,1
19097,1,2,3,3,179,6,869.92,144.99,413.5,1,0.5410759278125453,1
8166,1,2,4,3,178,18,1465.61,81.42,108.5,1,0.583060418710856,1
8796,1,2,3,3,178,7,1402.47,200.35,367.14,1,0.5230427525422614,1
11008,1,2,3,3,178,13,1224.57,94.2,192.31,1,0.532705785007724,1
17226,1,2,3,3,178,8,927.46,115.93,289.63,1,0.623678430278989,1
26872,1,2,3,3,178,8,694.7,86.84,306.5,1,0.5493099461799019,1
52927,1,2,3,2,178,8,422.95,52.87,282.88,1,0.68544684263455,1
4179,1,2,4,4,177,19,2405.76,126.62,25.05,1,0.6555450208600689,1
4598,1,2,4,4,177,17,2200.87,129.46,12.59,1,0.52375047634441,1
18117,1,2,3,3,177,9,898.61,99.85,276.11,1,0.5957109219991669,1
20082,1,2,3,3,177,6,842.38,140.4,384.33,1,0.6902014054416528,1
28359,1,2,2,3,177,4,669.08,167.27,592.25,1,0.5583252237890942,1
24218,1,2,3,3,176,7,745.48,106.5,373.71,1,0.5250052524639754,1
31016,1,2,3,3,176,11,630.26,57.3,236.64,1,0.7972974008936776,1
51231,1,2,3,2,175,8,434.81,54.35,302.75,1,0.7137415149244534,1
53169,1,2,3,2,175,6,421.11,70.19,436.83,1,0.6388630002604816,1
4606,1,2,4,4,174,20,2198.47,109.92,13.9,1,0.7359607543985389,1
20833,1,2,4,3,174,14,821.87,58.71,181.86,1,0.5797793828108675,1
30625,1,2,3,3,174,6,635.47,105.91,385.83,1,0.5895581931387164,1
6761,1,2,4,4,173,15,1664.32,110.95,130.33,1,0.6206737354271248,1
5668,1,2,4,4,172,15,1876.25,125.08,53.27,1,0.6605222355707728,1
24479,1,2,3,3,172,6,740.52,123.42,432.67,1,0.558734562580377,1
33263,1,2,2,3,172,4,599.89,149.97,593.5,1,0.7274726702170409,1
48156,1,2,3,2,172,7,456.15,65.16,353.14,1,0.6837118300730738,1
19843,1,2,2,3,171,3,848.93,282.98,837.33,1,0.6411003876660385,1
46094,1,2,3,2,171,6,471.65,78.61,414.33,1,0.6521945829833234,1
47035,1,2,3,2,171,6,464.43,77.41,375.33,1,0.6303634585776461,1
50856,1,2,3,2,171,6,437.06,72.84,413.33,1,0.745396413355327,1
55760,1,2,3,2,171,6,405.09,67.52,441.17,1,0.5901451609339069,1
22633,1,2,3,3,169,9,779.17,86.57,277.89,1,0.5218097071332288,1
3277,1,2,3,5,168,9,3090.94,343.44,257.11,1,0.5895755289042464,1
4065,1,2,4,4,165,20,2460.26,123.01,87.5,1,0.6663455523940421,1
29665,1,2,3,3,165,9,649.6,72.18,260.11,1,0.5591065862790909,1
55665,1,2,3,2,164,6,405.97,67.66,393.17,1,0.516577565833089,1
29466,1,2,3,3,163,8,652.1,81.51,332.38,1,0.5597285821800831,1
3269,1,2,3,5,161,9,3099.13,344.35,226.67,1,0.7138708688095655,1
13214,1,2,3,3,161,9,1092.94,121.44,252.0,1,0.6412617552721726,1
35980,1,2,3,2,161,8,566.78,70.85,330.25,1,0.6029643462017094,1
2876,1,2,3,5,160,6,3818.15,636.36,172.5,1,0.7307093591150764,1
8292,1,2,3,3,159,9,1453.64,161.52,262.67,1,0.5086354616320985,1
12004,1,2,3,3,159,7,1160.91,165.84,341.0,1,0.554655206988471,1
25608,1,2,3,3,159,8,718.84,89.86,332.5,1,0.6770329424444228,1
17065,1,2,3,3,158,8,932.51,116.56,293.38,1,0.6585062873101851,1
20142,1,2,3,3,158,10,840.32,84.03,242.6,1,0.6638718159380956,1
3773,1,2,3,4,157,13,2625.06,201.93,189.46,1,0.5970642738287507,1
38384,1,2,3,2,156,6,541.18,90.2,384.17,1,0.504643223768833,1
67288,1,2,3,2,156,6,344.86,57.48,417.83,1,0.7334897616361756,1
22652,1,2,3,3,155,9,778.9,86.54,288.78,1,0.5772169266686646,1
3911,1,2,4,4,154,15,2551.77,170.12,145.33,1,0.7161783014447112,1
9779,1,2,3,3,154,11,1314.98,119.54,237.55,1,0.6382569509623817,1
15914,1,2,2,3,154,4,973.97,243.49,592.25,1,0.5132779697991275,1
29057,1,2,2,3,153,4,657.97,164.49,590.0,1,0.5834020890773135,1
47411,1,2,3,2,153,7,461.39,65.91,363.29,1,0.6220018752114078,1
4489,1,2,3,4,152,11,2251.16,204.65,214.27,1,0.6441022380699761,1
9112,1,2,3,3,152,10,1371.81,137.18,266.6,1,0.7348314767890536,1
26610,1,2,2,3,152,5,699.68,139.94,515.0,1,0.5426632658416877,1
80478,1,2,3,2,152,6,292.06,48.68,389.83,1,0.738234467006246,1
7752,1,2,3,4,151,6,1513.93,252.32,421.5,1,0.5291178842014203,1
8574,1,2,4,3,151,16,1423.97,89.0,110.06,1,0.5574584847636755,1
6057,1,2,4,4,150,15,1788.85,119.26,61.33,1,0.6133494098249519,1
15383,1,2,2,3,150,5,995.48,199.1,532.6,1,0.5099947557055634,1
17293,1,2,2,3,150,3,925.14,308.38,844.67,1,0.6079539508701873,1
23473,1,2,3,3,150,6,760.9,126.82,417.83,1,0.6295163565432111,1
26869,1,2,3,3,150,7,694.88,99.27,341.86,1,0.5597726269929894,1
34676,1,2,2,3,150,4,581.98,145.5,645.75,1,0.6495130375597035,1
6436,1,2,3,4,149,8,1711.64,213.96,288.0,1,0.5665511932543914,1
7672,1,2,3,4,149,7,1524.75,217.82,362.71,1,0.5657130867724227,1
10313,1,2,4,3,149,16,1274.56,79.66,20.31,1,0.5777172895645876,1
48738,1,2,3,2,149,7,451.87,64.55,360.86,1,0.5348453947581405,1
5782,1,2,4,4,148,14,1851.86,132.28,79.79,1,0.5399935545253496,1
4126,1,2,4,4,147,21,2429.56,115.69,15.05,1,0.6365213680551183,1
24130,1,2,3,3,147,10,747.43,74.74,237.6,1,0.5223701507724393,1
2811,1,2,3,5,146,10,3977.64,397.76,149.5,1,0.600087389725233,1
4052,1,2,4,4,146,21,2470.43,117.64,123.0,1,0.626313892407704,1
12001,1,2,4,3,146,19,1160.94,61.1,93.84,1,0.5340960436450212,1
12253,1,2,3,3,146,7,1144.85,163.55,374.43,1,0.69549050864006,1
7229,1,2,4,4,145,17,1588.56,93.44,48.35,1,0.7654780597373116,1
8732,1,2,3,3,145,12,1408.87,117.41,222.92,1,0.656916999434583,1
3601,1,2,4,4,144,19,2765.65,145.56,114.53,1,0.6264511674351948,1
10890,1,2,3,3,144,13,1232.13,94.78,205.31,1,0.5330518326474479,1
12509,1,2,4,3,144,16,1130.66,70.67,20.31,1,0.6431898078651012,1
5483,1,2,3,4,143,11,1918.05,174.37,216.18,1,0.5699909261054956,1
3700,1,2,2,4,142,5,2677.28,535.46,34.0,1,0.7465815824694334,1
4450,1,2,4,4,142,15,2269.57,151.3,59.33,1,0.5408324278906029,1
2817,1,2,3,5,141,12,3953.92,329.49,144.75,1,0.5221468152889489,1
3547,1,2,4,4,140,19,2801.34,147.44,68.05,1,0.5231914306844019,1
6422,1,2,4,4,140,18,1715.05,95.28,52.33,1,0.806938310035716,1
16045,1,2,2,3,138,5,968.93,193.79,512.8,1,0.5456755273334694,1
2973,1,2,3,5,137,13,3614.92,278.07,62.31,1,0.5524125087186882,1
3032,1,2,3,5,137,10,3483.11,348.31,117.9,1,0.7088509962388773,1
5580,1,2,4,4,136,17,1892.66,111.33,18.47,1,0.5951974609322397,1
8833,1,2,3,3,136,7,1400.06,200.01,331.14,1,0.5984964132494448,1
21997,1,2,3,3,136,7,793.58,113.37,366.86,1,0.5401201591091478,1
11153,1,2,4,3,135,14,1214.12,86.72,42.64,1,0.6437493352160558,1
43661,1,2,3,2,135,7,491.63,70.23,377.29,1,0.5480205923296649,1
28033,1,2,2,3,134,4,674.97,168.74,661.75,1,0.5962607732728148,1
46680,1,2,3,2,134,6,466.97,77.83,404.33,1,0.6514247056560806,1
3588,1,2,4,4,133,21,2772.17,132.01,127.95,1,0.5616792067600438,1
7708,1,2,3,4,133,13,1519.08,116.85,56.0,1,0.7452657493394425,1
4362,1,2,4,4,131,14,2318.24,165.59,29.07,1,0.6014535995121598,1
7749,1,2,4,4,131,21,1514.3,72.11,20.48,1,0.5394984843523453,1
18493,1,2,3,3,131,7,887.45,126.78,383.29,1,0.5753821362829228,1
4851,1,2,4,4,130,21,2112.64,100.6,63.52,1,0.5005270351595954,1
4976,1,2,4,4,130,17,2067.86,121.64,67.24,1,0.6285366363896714,1
13251,1,2,4,3,130,14,1090.57,77.9,131.57,1,0.6914812191189589,1
27892,1,2,2,3,130,4,676.99,169.25,595.75,1,0.6294006072341203,1
34005,1,2,3,3,130,6,590.93,98.49,385.0,1,0.7493771663758234,1
35918,1,2,3,2,130,6,567.37,94.56,423.17,1,0.5472473978089696,1
10938,1,2,3,3,129,11,1229.53,111.78,242.82,1,0.536947335753317,1
23392,1,2,3,3,129,8,762.94,95.37,326.25,1,0.524763115964927,1
8519,1,2,3,3,128,8,1429.55,178.69,321.25,1,0.644544188485649,1
50786,1,2,3,2,128,6,437.86,72.98,431.5,1,0.5259307749606624,1
53149,1,2,3,2,128,6,421.26,70.21,399.17,1,0.5418940900277911,1
6970,1,2,4,4,127,17,1629.36,95.84,137.47,1,0.5323008332403324,1
10023,1,2,2,3,127,5,1296.47,259.29,504.8,1,0.5334749167538332,1
17559,1,2,4,3,127,16,916.14,57.26,26.81,1,0.5636731339393856,1
3763,1,2,3,4,126,13,2635.94,202.76,175.46,1,0.623954970377544,1
10926,1,2,3,3,126,11,1230.14,111.83,243.0,1,0.5569910832066064,1
24435,1,2,3,3,126,9,741.29,82.37,295.89,1,0.6401731003703508,1
2939,1,2,3,5,125,9,3673.94,408.22,157.22,1,0.5759715766981491,1
12936,1,2,4,3,125,19,1106.56,58.24,56.42,1,0.5568943935284625,1
33097,1,2,3,3,125,6,601.72,100.29,447.83,1,0.6129840650850907,1
3202,1,2,3,5,124,11,3199.37,290.85,89.36,1,0.5095363046620134,1
3250,1,2,3,5,124,9,3132.64,348.07,72.22,1,0.523899696512748,1
3782,1,2,4,4,124,16,2620.4,163.78,162.13,1,0.5211227264562223,1
13141,1,2,3,3,124,7,1097.46,156.78,346.43,1,0.533890359529613,1
19698,1,2,3,3,124,8,852.91,106.61,317.0,1,0.58630087789401,1
28880,1,2,2,3,124,5,660.51,132.1,473.8,1,0.6593320911599588,1
10848,1,2,3,3,123,13,1235.81,95.06,203.15,1,0.6023916618949748,1
12911,1,2,3,3,123,9,1107.43,123.05,256.89,1,0.5371752632137851,1
28551,1,2,3,3,123,6,665.96,110.99,396.17,1,0.5459758257138074,1
2951,1,2,3,5,122,13,3647.9,280.61,111.77,1,0.7589923701323563,1
12483,1,2,4,3,122,14,1131.78,80.84,144.36,1,0.5011170708596426,1
25842,1,2,3,3,122,10,714.32,71.43,255.7,1,0.5096542897291599,1
29924,1,2,3,3,122,6,645.93,107.66,405.83,1,0.5167563267535293,1
9243,1,2,3,3,121,11,1360.72,123.7,213.36,1,0.6001169502153083,1
42279,1,2,3,2,121,6,503.69,83.95,392.83,1,0.544683714178605,1
9519,1,2,4,3,120,15,1337.36,89.16,25.73,1,0.5009672545446807,1
23035,1,2,3,3,120,7,770.38,110.05,343.29,1,0.5052095165786348,1
31491,1,2,3,3,120,8,623.95,77.99,330.38,1,0.6072088483901213,1
9856,1,2,2,3,119,5,1309.12,261.82,478.4,1,0.6149653876069656,1
14079,1,2,3,3,119,9,1049.38,116.6,283.67,1,0.6101689407034941,1
2705,1,2,3,5,118,13,4329.94,333.07,182.85,1,0.507328089969986,1
11202,1,2,3,3,118,8,1211.41,151.43,337.88,1,0.5977239695633758,1
16826,1,2,3,3,118,6,940.94,156.82,421.33,1,0.5039105287078329,1
4752,1,2,4,4,117,17,2146.04,126.24,63.24,1,0.5115478512715921,1
9297,1,2,3,3,117,12,1355.88,112.99,27.42,1,0.6595565941401778,1
25631,1,2,2,3,117,4,718.18,179.55,632.25,1,0.6258544354806128,1
31769,1,2,3,3,117,7,619.94,88.56,64.57,1,0.8721052234762621,1
4585,1,2,4,4,116,19,2206.37,116.12,21.37,1,0.765119946233456,1
5698,1,2,4,4,116,18,1868.14,103.79,48.89,1,0.5284393435093507,1
9778,1,2,2,3,116,5,1314.99,263.0,461.4,1,0.5153077632486895,1
37588,1,2,3,2,116,6,549.46,91.58,408.0,1,0.6445806955286602,1
4224,1,2,4,4,115,15,2383.72,158.91,65.33,1,0.5215431930902797,1
31827,1,2,3,3,115,9,618.97,68.77,264.67,1,0.6016376932639627,1
7375,1,2,4,4,114,15,1569.05,104.6,109.93,1,0.5115561688836803,1
8975,1,2,2,3,114,5,1386.07,277.21,110.2,1,0.8619092113879464,1
17166,1,2,3,3,114,7,929.0,132.71,362.29,1,0.5726968730598215,1
32951,1,2,3,3,114,7,603.91,86.27,342.71,1,0.5924350012284999,1
6189,1,2,4,4,113,17,1760.94,103.58,12.76,1,0.5164608275595438,1
6317,1,2,3,4,113,7,1735.47,247.92,344.29,1,0.5665435501442697,1
36694,1,2,3,2,113,10,559.18,55.92,266.4,1,0.5532846137012996,1
3508,1,2,4,4,112,16,2837.88,177.37,103.94,1,0.7608239089479363,1
3805,1,2,3,4,112,11,2608.91,237.17,218.27,1,0.5695759662716601,1
4234,1,2,4,4,112,18,2378.43,132.14,58.78,1,0.5337529023539396,1
5654,1,2,4,4,112,18,1878.4,104.36,51.67,1,0.5863640686221318,1
13451,1,2,3,3,112,10,1079.12,107.91,235.1,1,0.521639363281336,1
47695,1,2,3,2,112,7,459.44,65.63,33.14,1,0.8621845093731959,1
3351,1,2,4,4,111,19,3004.44,158.13,80.89,1,0.6600605503776454,1
6259,1,2,3,4,111,11,1746.09,158.74,218.73,1,0.6364888519027799,1
6813,1,2,4,4,111,14,1655.88,118.28,118.43,1,0.5574386341633467,1
20575,1,2,3,3,111,8,829.19,103.65,321.38,1,0.502521672946584,1
23779,1,2,2,3,111,4,754.24,188.56,637.25,1,0.5878723776584446,1
36098,1,2,3,2,111,9,565.43,62.83,261.78,1,0.6021979372386301,1
46647,1,2,3,2,111,10,467.01,46.7,255.7,1,0.5443480964030335,1
3783,1,2,3,4,110,13,2620.27,201.56,196.92,1,0.6408306907233942,1
7510,1,2,4,4,110,14,1549.85,110.7,181.43,1,0.7378786494556839,1
33718,1,2,2,3,110,3,593.98,197.99,801.0,1,0.6181975828007512,1
5467,1,2,4,4,109,16,1922.27,120.14,165.56,1,0.5743046907588459,1
5705,1,2,4,4,109,18,1867.1,103.73,109.83,1,0.5884731969839212,1
7033,1,2,4,4,109,18,1619.84,89.99,111.78,1,0.6798895659049012,1
8479,1,2,3,3,109,7,1433.46,204.78,337.14,1,0.5847447800214293,1
11747,1,2,3,3,109,6,1176.06,196.01,402.33,1,0.6219347868673086,1
17088,1,2,3,3,109,13,931.81,71.68,202.85,1,0.6498621951791015,1
26787,1,2,2,3,109,5,696.07,139.21,470.6,1,0.6115586065144302,1
34805,1,2,3,3,109,9,580.43,64.49,282.67,1,0.7675302779868911,1
4165,1,2,4,4,108,19,2411.52,126.92,62.21,1,0.5157472558734069,1
7610,1,2,3,4,107,10,1534.32,153.43,262.3,1,0.6794127608459525,1
8907,1,2,5,3,107,25,1392.67,55.71,57.96,1,0.6119775573523811,1
11256,1,2,4,3,107,14,1207.96,86.28,37.29,1,0.5172429688562432,1
11266,1,2,3,3,107,13,1207.35,92.87,185.69,1,0.5147214862421465,1
33571,1,2,2,3,107,3,595.69,198.56,854.67,1,0.5859103122067743,1
7897,1,2,4,3,106,19,1498.24,78.85,25.89,1,0.5208267268641312,1
75122,1,2,3,2,106,6,311.93,51.99,431.0,1,0.6546689592308875,1
19456,1,2,3,3,105,11,859.91,78.17,220.45,1,0.6833546012550533,1
3198,1,2,3,5,104,7,3207.96,458.28,60.57,1,0.5972787677420375,1
6281,1,2,4,4,104,17,1742.86,102.52,9.35,1,0.5990718848175753,1
12638,1,2,4,3,104,14,1123.08,80.22,172.43,1,0.657947373109419,1
14391,1,2,3,3,103,10,1035.23,103.52,259.5,1,0.6067686628403964,1
35341,1,2,3,2,103,7,574.03,82.0,149.86,1,0.8389520011053847,1
40683,1,2,3,2,103,7,518.95,74.14,373.43,1,0.6635720877430201,1
6862,1,3,3,4,102,12,1648.58,137.38,84.83,1,0.740308377181139,1
8863,1,3,3,3,102,13,1396.87,107.45,17.15,1,0.5524843827626363,1
9638,1,3,4,3,102,16,1326.41,82.9,74.94,1,0.5128947148219224,1
9594,1,3,4,3,101,14,1329.86,94.99,105.07,1,0.5270387119539262,1
12712,1,3,3,3,100,9,1118.38,124.26,298.0,1,0.51636123170402,1
19731,1,3,3,3,100,8,851.82,106.48,298.63,1,0.6823523929788013,1
9292,1,3,4,3,99,16,1356.16,84.76,128.88,1,0.5848527821487066,1
13008,1,3,3,3,98,10,1102.79,110.28,258.2,1,0.5548574000733641,1
17569,1,3,3,3,98,11,915.98,83.27,220.27,1,0.5402371429840727,1
33922,1,3,2,3,98,5,591.91,118.38,480.8,1,0.627489820855999,1
46115,1,3,3,2,98,6,471.4,78.57,424.33,1,0.7661049654731553,1
13635,1,3,3,3,97,9,1069.5,118.83,301.56,1,0.6214406788842689,1
15385,1,3,3,3,97,7,995.47,142.21,377.14,1,0.512703973579126,1
42383,1,3,3,2,97,10,502.6,50.26,149.5,1,0.5854401859825629,1
45869,1,3,3,2,97,7,473.63,67.66,14.14,1,0.7748968222303672,1
67509,1,3,3,2,97,6,343.96,57.33,439.17,1,0.7364239740845302,1
11942,1,3,3,3,95,12,1164.88,97.07,199.08,1,0.6638939550965253,1
20560,1,3,4,3,94,16,829.54,51.85,26.31,1,0.6465098685299464,1
33395,1,3,2,3,94,4,597.98,149.5,610.5,1,0.5428051408837251,1
14832,1,3,3,3,93,13,1017.39,78.26,200.46,1,0.5723172150067511,1
31172,1,3,2,3,93,5,627.98,125.6,471.8,1,0.5359160457043787,1
8733,1,3,3,3,91,8,1408.84,176.11,320.13,1,0.5133157628863645,1
8856,1,3,3,3,91,12,1397.36,116.45,217.58,1,0.7328622037498382,1
25664,1,3,2,3,91,5,717.67,143.53,467.2,1,0.6057173990695736,1
11516,1,3,4,3,90,14,1190.36,85.03,58.71,1,0.5728992352737018,1
34237,1,3,2,3,90,4,587.97,146.99,653.25,1,0.5734862970154441,1
54887,1,3,3,2,90,7,410.36,58.62,390.0,1,0.5579532622837681,1
5113,1,3,3,4,89,11,2023.85,183.99,230.55,1,0.5034968570417915,1
14820,1,3,4,3,89,19,1017.64,53.56,17.74,1,0.5593935138634575,1
14848,1,3,3,3,89,9,1016.9,112.99,301.0,1,0.5581141914119621,1
8453,1,3,4,3,88,15,1436.86,95.79,167.87,1,0.6553570094155421,1
6038,1,3,3,4,87,9,1792.0,199.11,303.0,0,0.5716787875764889,1
30923,1,3,3,3,87,6,631.65,105.28,454.0,0,0.6798334195445099,1
19181,1,3,3,3,86,6,867.38,144.56,441.67,0,0.5637212061981358,1
29857,1,3,3,3,86,6,646.92,107.82,405.83,0,0.637333227181263,1
8162,1,3,4,3,84,14,1465.97,104.71,13.86,0,0.5313329729952698,1
23673,1,3,3,3,84,7,756.41,108.06,375.0,0,0.5263003155292928,1
68596,1,3,3,2,84,6,338.77,56.46,417.33,0,0.5906545045093146,1
13682,1,3,4,3,83,17,1067.85,62.81,26.29,0,0.6337921845080439,1
20522,1,3,2,3,83,5,830.44,166.09,35.4,0,0.8917776770998406,1
54841,1,3,3,2,83,6,410.76,68.46,400.33,0,0.5150863245582105,1
11113,1,3,3,3,81,10,1217.14,121.71,260.7,0,0.6191016445288998,1
13896,1,3,3,3,81,8,1058.16,132.27,295.63,0,0.6394360752217071,1
14031,1,3,4,3,81,15,1051.88,70.13,85.2,0,0.6960068733673451,1
14573,1,3,3,3,80,8,1027.89,128.49,289.38,0,0.5360463250179774,1
83635,1,3,3,2,80,6,281.31,46.89,429.5,0,0.7390933474488128,1
10309,1,3,3,3,79,13,1274.88,98.07,184.0,0,0.6783312187910664,1
16098,1,3,3,3,79,7,966.7,138.1,352.14,0,0.6269009816042653,1
9823,1,3,3,3,78,10,1311.46,131.15,259.4,0,0.6235073111460074,1
27546,1,3,3,3,78,6,683.45,113.91,406.67,0,0.6085565867180426,1
30236,1,3,2,3,78,3,640.98,213.66,775.67,0,0.5264556671253259,1
6251,1,3,3,4,76,6,1748.19,291.37,408.17,0,0.5420528638595018,1
18346,1,3,3,3,76,13,891.87,68.61,46.23,0,0.5175497791506977,1
15815,1,3,3,3,75,7,977.77,139.68,351.71,0,0.6016929047748172,1
11571,1,3,2,3,74,5,1186.98,237.4,513.6,0,0.6119243758519356,1
13577,1,3,3,3,74,7,1072.56,153.22,354.29,0,0.5605790346483515,1
25201,1,3,3,3,74,8,726.2,90.78,337.13,0,0.6558386925595151,1
5265,1,3,3,4,73,7,1979.92,282.85,380.14,0,0.6822900569920011,1
14641,1,3,4,3,73,16,1024.2,64.01,44.25,0,0.5984599979759377,1
33160,1,3,3,3,73,8,600.96,75.12,323.0,0,0.584050415354938,1
33491,1,3,3,3,73,6,596.86,99.48,415.5,0,0.6288667090725,1
18061,1,3,3,3,72,11,900.29,81.84,226.09,0,0.5436697620895875,1
8264,1,3,4,3,71,19,1457.32,76.7,29.32,0,0.5045176108358228,1
8244,1,3,4,3,70,14,1458.8,104.2,195.07,0,0.5010680444808763,1
8888,1,3,4,3,70,14,1394.26,99.59,91.14,0,0.5811538510301459,1
7879,1,3,4,3,69,16,1500.34,93.77,45.31,0,0.634232030598827,1
28610,1,3,2,3,69,4,664.99,166.25,609.75,0,0.5552352906920447,1
5254,1,3,3,4,68,12,1984.3,165.36,129.75,0,0.6669546571897466,1
8449,1,3,4,3,67,18,1437.26,79.85,40.5,0,0.6786962964348066,1
14005,1,3,4,3,67,14,1053.16,75.23,10.14,0,0.5205417759018534,1
8850,1,3,4,3,66,19,1398.35,73.6,21.11,0,0.5257414040289817,1
13422,1,3,3,3,63,6,1080.95,180.16,409.17,0,0.5363390721336558,1
18746,1,3,3,3,63,10,880.02,88.0,246.0,0,0.583681122337863,1
66473,1,3,3,2,63,9,348.47,38.72,283.44,0,0.6460794861289835,1
8643,1,3,3,3,61,12,1417.0,118.08,217.5,0,0.5284967993000577,1
32841,1,3,3,3,61,9,605.07,67.23,306.67,0,0.6467359026188654,1
8533,1,3,4,3,60,19,1428.15,75.17,25.47,0,0.540962963385023,1
10227,1,3,3,3,60,7,1281.94,183.13,373.29,0,0.540371252772749,1
17845,1,3,3,3,60,13,906.37,69.72,60.46,0,0.5696832050787712,1
53469,1,3,3,2,60,6,419.56,69.93,414.5,0,0.6900531247966285,1
14755,1,3,3,3,59,7,1019.92,145.7,376.71,0,0.51044815885451,1
4113,1,3,3,4,58,12,2434.5,202.88,25.25,0,0.5583860628855498,1
10196,1,3,3,3,58,9,1283.99,142.67,291.11,0,0.5645844357729555,1
25665,1,3,3,3,58,9,717.67,79.74,260.33,0,0.6489606962036656,1
27820,1,3,3,3,58,12,678.3,56.53,229.33,0,0.5999309541343485,1
33345,1,3,3,3,56,6,598.84,99.81,398.67,0,0.60839236858543,1
5099,1,3,3,4,55,13,2027.57,155.97,180.23,0,0.641025161736667,1
10787,1,3,3,3,55,7,1239.98,177.14,351.57,0,0.5332393877165392,1
16916,1,3,3,3,55,6,938.02,156.34,431.67,0,0.5753892842317806,1
23562,1,3,3,3,55,9,758.94,84.33,292.11,0,0.533574747918234,1
13181,1,3,3,3,54,9,1094.95,121.66,274.33,0,0.6616178786371607,1
23883,1,3,3,3,54,9,752.33,83.59,281.56,0,0.5614033521862547,1
11701,1,3,4,3,53,15,1179.05,78.6,23.4,0,0.5079967734499902,1
9546,1,3,4,3,52,15,1335.05,89.0,22.07,0,0.6265350715167778,1
10683,1,3,3,3,52,11,1248.62,113.51,248.73,0,0.5733265326710654,1
19959,1,3,3,3,52,8,845.89,105.74,317.5,0,0.5490366274634398,1
5816,1,3,3,4,51,13,1840.92,141.61,194.15,0,0.7416177889656608,1
8216,1,3,4,3,51,15,1461.16,97.41,38.4,0,0.5360621825509847,1
30015,1,3,2,3,49,4,644.93,161.23,643.25,0,0.7237873649218339,1
10686,1,3,4,3,48,16,1248.39,78.02,58.19,0,0.7169064112075315,1
16034,1,3,3,3,48,6,969.14,161.52,411.0,0,0.6268160704839851,1
15135,1,3,3,3,47,7,1004.89,143.56,374.71,0,0.5240268900280487,1
43680,1,3,3,2,47,6,491.28,81.88,410.33,0,0.6407442238067699,1
8051,1,3,3,3,46,13,1478.18,113.71,28.54,0,0.5711065090213414,1
8200,1,3,4,3,46,21,1462.85,69.66,38.71,0,0.6394924481481683,1
32171,1,3,2,3,46,4,613.96,153.49,55.5,0,0.9953592836044701,1
49814,1,3,3,2,46,6,444.4,74.07,401.33,0,0.7203477643980521,1
7872,1,3,4,3,45,20,1501.36,75.07,23.6,0,0.5655230634667264,1
20987,1,3,3,3,45,10,817.94,81.79,259.9,0,0.505990327308492,1
45460,1,3,3,2,45,6,476.9,79.48,407.33,0,0.7055416429001272,1
11485,1,3,3,3,42,14,1192.87,85.21,80.5,0,0.6135726448833033,1
6960,1,3,3,4,41,12,1631.36,135.95,215.0,0,0.6355315496914101,1
9790,1,3,3,3,41,13,1314.08,101.08,211.69,0,0.506162061406975,1
8379,1,3,4,3,40,20,1444.36,72.22,51.85,0,0.667302942102707,1
19091,1,3,3,3,40,7,869.96,124.28,362.14,0,0.6420119380383016,1
28221,1,3,3,3,40,7,671.89,95.98,339.14,0,0.5121634453028492,1
34031,1,3,3,3,40,7,590.2,84.31,353.0,0,0.5252521460093439,1
5103,1,3,3,4,39,12,2026.88,168.91,106.33,0,0.613378377275238,1
5133,1,3,3,4,39,12,2016.91,168.08,225.0,0,0.6921568208534136,1
7953,1,3,3,3,39,13,1490.94,114.69,212.69,0,0.8135007538127116,1
8049,1,3,3,3,39,13,1478.51,113.73,206.77,0,0.5846502885456888,1
8006,1,3,4,3,38,19,1483.82,78.1,26.68,0,0.6513867869430175,1
24778,1,3,3,3,37,8,734.95,91.87,304.5,0,0.7975922407257139,1
86232,1,3,3,2,36,6,273.54,45.59,16.67,0,0.7812143458864944,1
8589,2,1,2,3,207,4,1422.27,355.57,122.0,1,0.5582720250489801,1
